"__mclCluster","name","selected","shared name"
"17","NSG1","false","NSG1"
"64","RRP1","false","RRP1"
"17","JUP","false","JUP"
"45","HMOX2","false","HMOX2"
"17","ZC3HAV1","false","ZC3HAV1"
"17","APBB1","false","APBB1"
"217","OSTC","false","OSTC"
"17","YTHDF3","false","YTHDF3"
"115","PEX1","false","PEX1"
"327","PAWR","false","PAWR"
"17","STAU2","false","STAU2"
"17","PLAGL1;DKFZP781P1017","false","PLAGL1;DKFZP781P1017"
"252","RAB3A","false","RAB3A"
"10","NUDCD2","false","NUDCD2"
"17","DSG2","false","DSG2"
"17","TUSC3","false","TUSC3"
"10","CTC1","false","CTC1"
"17","SIX1;SIX2","false","SIX1;SIX2"
"66","RAB1A","false","RAB1A"
"213","REL","false","REL"
"17","LIN52","false","LIN52"
"17","PACRGL","false","PACRGL"
"17","RNF10","false","RNF10"
"98","ZC3H13","false","ZC3H13"
"26","GIGYF2","false","GIGYF2"
"17","LIN54","false","LIN54"
"31","POLRMT","false","POLRMT"
"31","CRBN","false","CRBN"
"31","ERCC8","false","ERCC8"
"31","GPS1","false","GPS1"
"163","TCEB2","false","TCEB2"
"31","DCAF10","false","DCAF10"
"31","DTL","false","DTL"
"9","DDA1","false","DDA1"
"31","COPS8","false","COPS8"
"31","COPS4","false","COPS4"
"31","COPS7B","false","COPS7B"
"6","RMDN1","false","RMDN1"
"31","DDB2","false","DDB2"
"31","MYEOV2","false","MYEOV2"
"31","COPS5","false","COPS5"
"31","DCAF5","false","DCAF5"
"31","DCAF16","false","DCAF16"
"31","COPS7A","false","COPS7A"
"11","CUL4A","false","CUL4A"
"31","WDTC1","false","WDTC1"
"31","RFWD2","false","RFWD2"
"31","TRPC4AP","false","TRPC4AP"
"31","DCAF15","false","DCAF15"
"31","DCAF12","false","DCAF12"
"31","DCAF17","false","DCAF17"
"31","DCAF6","false","DCAF6"
"313","SAE1","false","SAE1"
"17","SMG7","false","SMG7"
"17","EIF2AK3","false","EIF2AK3"
"17","C4ORF32","false","C4ORF32"
"17","DAD1","false","DAD1"
"448","SNX14","false","SNX14"
"93","VDAC2","false","VDAC2"
"116","TOMM22","false","TOMM22"
"116","TOMM20","false","TOMM20"
"356","SLC35C1","false","SLC35C1"
"356","XPO7","false","XPO7"
"356","CUTC","false","CUTC"
"166","SBF1","false","SBF1"
"101","PRC1","false","PRC1"
"44","BRCA2","false","BRCA2"
"9","MYO5A","false","MYO5A"
"55","CTTNBP2","false","CTTNBP2"
"101","TEAD1","false","TEAD1"
"347","SHC1","false","SHC1"
"55","STRN4","false","STRN4"
"9","NDE1","false","NDE1"
"55","STRN3","false","STRN3"
"101","PLEC","false","PLEC"
"101","FOCAD","false","FOCAD"
"254","STRIP1","false","STRIP1"
"282","CTPS2","false","CTPS2"
"282","MRPL20","false","MRPL20"
"1","GSPT1","false","GSPT1"
"229","GLUL","false","GLUL"
"282","CTPS1","false","CTPS1"
"77","CTNNBL1","false","CTNNBL1"
"449","FAM117B","false","FAM117B"
"264","FOXP1","false","FOXP1"
"177","CDH1","false","CDH1"
"177","TSC22D1;TSC22D2","false","TSC22D1;TSC22D2"
"177","CTNND1","false","CTNND1"
"127","ZMYM1","false","ZMYM1"
"123","MRPS10","false","MRPS10"
"127","MRPS35","false","MRPS35"
"81","RPL26;RPL26L1","false","RPL26;RPL26L1"
"106","MRPS30","false","MRPS30"
"1","GTPBP4","false","GTPBP4"
"127","MRPS28","false","MRPS28"
"127","MRPS7","false","MRPS7"
"127","PTCD3","false","PTCD3"
"1","NKRF","false","NKRF"
"127","CTCF","false","CTCF"
"7","NOL4L","false","NOL4L"
"51","SLC35F2","false","SLC35F2"
"7","TRPS1","false","TRPS1"
"7","HIC2","false","HIC2"
"7","LCOR","false","LCOR"
"111","CREB5","false","CREB5"
"7","ZEB1","false","ZEB1"
"7","ZNF217","false","ZNF217"
"4","RFWD3","false","RFWD3"
"11","ATAD2","false","ATAD2"
"4","ANKRD11","false","ANKRD11"
"4","JADE1","false","JADE1"
"4","MICAL3","false","MICAL3"
"4","C11ORF57","false","C11ORF57"
"4","NMT2","false","NMT2"
"5","DCAF8","false","DCAF8"
"4","LEMD2","false","LEMD2"
"135","CACTIN","false","CACTIN"
"4","DDX54","false","DDX54"
"4","ERICH1","false","ERICH1"
"7","GATAD2A","false","GATAD2A"
"4","PCGF5","false","PCGF5"
"4","SMG6","false","SMG6"
"7","ZNF687","false","ZNF687"
"228","RYBP","false","RYBP"
"4","AFAP1","false","AFAP1"
"4","YAF2","false","YAF2"
"11","KMT2A","false","KMT2A"
"7","EP300","false","EP300"
"4","PCGF3","false","PCGF3"
"32","EPC2","false","EPC2"
"11","CBX2","false","CBX2"
"78","CFAP97","false","CFAP97"
"4","BAZ2B","false","BAZ2B"
"4","DAXX","false","DAXX"
"224","UTP3","false","UTP3"
"4","GPATCH2L","false","GPATCH2L"
"4","CCNL1","false","CCNL1"
"4","GTF3C5","false","GTF3C5"
"4","RRP15","false","RRP15"
"7","ZHX2","false","ZHX2"
"11","ATAD2B","false","ATAD2B"
"7","L3MBTL3","false","L3MBTL3"
"228","RNF2","false","RNF2"
"4","CCNL2","false","CCNL2"
"7","CREBBP","false","CREBBP"
"4","JADE3","false","JADE3"
"4","MADD","false","MADD"
"151","ZBTB10","false","ZBTB10"
"4","C18ORF25","false","C18ORF25"
"4","TSPYL1","false","TSPYL1"
"7","SUDS3","false","SUDS3"
"26","CLSPN","false","CLSPN"
"11","CBX8","false","CBX8"
"7","FAM60A","false","FAM60A"
"11","WDR76","false","WDR76"
"4","LYST","false","LYST"
"4","HIRIP3","false","HIRIP3"
"88","NUSAP1","false","NUSAP1"
"4","DDX24","false","DDX24"
"7","MTA1","false","MTA1"
"32","ING3","false","ING3"
"4","KAT7","false","KAT7"
"4","USP45","false","USP45"
"4","TAF1D","false","TAF1D"
"4","INO80E","false","INO80E"
"4","FBRS","false","FBRS"
"17","PHF8","false","PHF8"
"7","ZHX3","false","ZHX3"
"4","RNF111","false","RNF111"
"4","DEK","false","DEK"
"10","C5ORF34","false","C5ORF34"
"7","ZEB2","false","ZEB2"
"190","CCDC82","false","CCDC82"
"267","CHD8","false","CHD8"
"217","KAT6A;MYST3","false","KAT6A;MYST3"
"4","AUTS2","false","AUTS2"
"355","ESF1","false","ESF1"
"7","ZNF516","false","ZNF516"
"4","PPAN;PPAN-P2RY11","false","PPAN;PPAN-P2RY11"
"4","BCR","false","BCR"
"4","PGBD3;ERCC6","false","PGBD3;ERCC6"
"11","BRPF1","false","BRPF1"
"4","GNL1","false","GNL1"
"87","SMARCA5","false","SMARCA5"
"7","MBD3","false","MBD3"
"224","MPHOSPH10","false","MPHOSPH10"
"4","CBX4","false","CBX4"
"4","CENPB","false","CENPB"
"4","CPNE3","false","CPNE3"
"4","PHF2","false","PHF2"
"4","EFCAB14","false","EFCAB14"
"140","PSMG1","false","PSMG1"
"120","PPM1G","false","PPM1G"
"56","HSPB11","false","HSPB11"
"98","RBM12","false","RBM12"
"346","INTS9","false","INTS9"
"58","PTK2","false","PTK2"
"64","RBM39","false","RBM39"
"11","MCM10","false","MCM10"
"450","CSNK2A2","false","CSNK2A2"
"7","CTBP2","false","CTBP2"
"7","CTBP1","false","CTBP1"
"228","RING1","false","RING1"
"22","POLR3E","false","POLR3E"
"22","POLR3B","false","POLR3B"
"32","TRRAP","false","TRRAP"
"22","POLR2F","false","POLR2F"
"7","HDAC2","false","HDAC2"
"181","WDR12","false","WDR12"
"22","POLR3C","false","POLR3C"
"166","MTMR1","false","MTMR1"
"22","POLR1C","false","POLR1C"
"181","PES1","false","PES1"
"22","POLR2H","false","POLR2H"
"22","POLR3A","false","POLR3A"
,"CSNK2A1","false","CSNK2A1"
"42","CSNK1G3","false","CSNK1G3"
"283","CRY1","false","CRY1"
"283","CSNK1E","false","CSNK1E"
"451","CSNK1D","false","CSNK1D"
"9","HMMR","false","HMMR"
"46","BACH1","false","BACH1"
"82","MDM4","false","MDM4"
"82","FAM83G","false","FAM83G"
"451","GAPVD1","false","GAPVD1"
"82","SNX24","false","SNX24"
"49","FAM83D","false","FAM83D"
"82","LIG4","false","LIG4"
"82","DAB2IP","false","DAB2IP"
"82","DBR1","false","DBR1"
"168","ZDBF2","false","ZDBF2"
"82","RASAL2","false","RASAL2"
"82","XRCC4","false","XRCC4"
"229","USP34","false","USP34"
"82","FAM83B","false","FAM83B"
"452","TNS3","false","TNS3"
"452","CSK","false","CSK"
"344","KPNA1","false","KPNA1"
"53","CSE1L","false","CSE1L"
"77","BCAS2","false","BCAS2"
"36","CRTAP","false","CRTAP"
"357","SCAF4","false","SCAF4"
"138","TOX4;TOX3;TOX2;TOX","false","TOX4;TOX3;TOX2;TOX"
"8","PQBP1","false","PQBP1"
"39","AQR","false","AQR"
"8","SNRNP70","false","SNRNP70"
"8","SYF2","false","SYF2"
"39","ZFC3H1","false","ZFC3H1"
"188","SUPT5H","false","SUPT5H"
"176","DDX39A","false","DDX39A"
"36","WWP2","false","WWP2"
"98","YTHDC1","false","YTHDC1"
"20","SF3A2","false","SF3A2"
"108","RBM42","false","RBM42"
"48","AKAP8","false","AKAP8"
"36","NUDT21","false","NUDT21"
"77","PLRG1","false","PLRG1"
"425","P4HA2","false","P4HA2"
"30","ATP5O","false","ATP5O"
"199","YLPM1","false","YLPM1"
,"POLR2K","false","POLR2K"
"108","NCBP2","false","NCBP2"
"22","POLR2E","false","POLR2E"
"28","POLR2C","false","POLR2C"
"8","SON","false","SON"
"259","G6PD","false","G6PD"
"36","ZCCHC10","false","ZCCHC10"
"24","JMJD6","false","JMJD6"
"36","CLK2","false","CLK2"
"8","NKAP","false","NKAP"
"98","RBM15","false","RBM15"
"28","POLR2A","false","POLR2A"
"54","PPIH","false","PPIH"
"8","PPIG","false","PPIG"
"8","SETD2","false","SETD2"
"135","TNPO3","false","TNPO3"
"28","POLR2B","false","POLR2B"
"54","PPP1R8","false","PPP1R8"
"47","HNRNPUL1","false","HNRNPUL1"
"39","THOC1","false","THOC1"
"36","PAPOLG","false","PAPOLG"
"39","LENG8","false","LENG8"
"98","KIAA1429","false","KIAA1429"
"176","ZC3H14","false","ZC3H14"
"49","SLTM","false","SLTM"
"152","BCKDK","false","BCKDK"
"8","SRPK1","false","SRPK1"
"18","RNPS1","false","RNPS1"
"8","SRRM1","false","SRRM1"
"76","CSTF3","false","CSTF3"
"28","POLR2D","false","POLR2D"
"404","RBM4;RBM4B","false","RBM4;RBM4B"
"54","ZC3H18","false","ZC3H18"
"8","CSTF2","false","CSTF2"
"54","PRPF31","false","PRPF31"
"8","PPWD1","false","PPWD1"
"18","ZCCHC8","false","ZCCHC8"
"36","PPHLN1","false","PPHLN1"
"86","SCAF11","false","SCAF11"
"176","ZC3H11A","false","ZC3H11A"
"8","ARL6IP4","false","ARL6IP4"
"99","SRRT","false","SRRT"
"76","WDR33","false","WDR33"
"39","API5","false","API5"
"36","DDX50","false","DDX50"
"36","BUD13","false","BUD13"
"77","XAB2","false","XAB2"
"36","CWC22","false","CWC22"
"453","WWP1","false","WWP1"
"36","CSTF2T","false","CSTF2T"
"8","PHF3","false","PHF3"
"76","SYMPK","false","SYMPK"
"8","PPP1R10","false","PPP1R10"
"8","IWS1","false","IWS1"
"8","TOE1","false","TOE1"
"199","ZFR","false","ZFR"
"8","SRRM2","false","SRRM2"
"77","PPIE","false","PPIE"
"76","CPSF3","false","CPSF3"
"8","FAM208A","false","FAM208A"
"77","PRPF19","false","PRPF19"
"77","ISY1","false","ISY1"
"54","CHTOP","false","CHTOP"
"138","ACIN1","false","ACIN1"
"18","SRSF9","false","SRSF9"
"86","PPIL1","false","PPIL1"
"30","MRPS2","false","MRPS2"
"18","RPRD1B","false","RPRD1B"
"36","SSU72","false","SSU72"
"77","CWC15","false","CWC15"
"76","CPSF2","false","CPSF2"
"135","DHX8","false","DHX8"
"98","WTAP","false","WTAP"
"54","PRPF4B","false","PRPF4B"
"176","THOC5","false","THOC5"
"36","TRA2A","false","TRA2A"
"36","LEPRE1","false","LEPRE1"
"39","C17ORF85","false","C17ORF85"
"123","ELAVL1","false","ELAVL1"
"454","TERF2","false","TERF2"
"357","TRA2B","false","TRA2B"
"67","MRPS9","false","MRPS9"
"36","SRPK2","false","SRPK2"
"1","MAGOH;MAGOHB","false","MAGOH;MAGOHB"
"8","CPSF1","false","CPSF1"
"99","NCBP1","false","NCBP1"
"36","AKAP17A","false","AKAP17A"
"76","CSTF1","false","CSTF1"
"36","LEPREL2","false","LEPREL2"
"28","METTL3","false","METTL3"
"47","METTL16","false","METTL16"
"39","THOC6","false","THOC6"
"18","PAF1","false","PAF1"
"8","ZNF318","false","ZNF318"
"8","RPRD2","false","RPRD2"
"36","SRSF10","false","SRSF10"
"18","WDR82","false","WDR82"
"18","SUPT6H","false","SUPT6H"
"18","CTR9","false","CTR9"
"429","NFRKB","false","NFRKB"
"36","CPSF6","false","CPSF6"
"4","CORO1B","false","CORO1B"
"20","SF3B4","false","SF3B4"
"86","RBM10","false","RBM10"
"12","PSMD1","false","PSMD1"
"340","LMAN1","false","LMAN1"
"22","URI1","false","URI1"
"9","C3","false","C3"
"45","TEX2","false","TEX2"
"455","REEP2","false","REEP2"
"15","NRM","false","NRM"
"91","YIF1A","false","YIF1A"
"27","CYP20A1","false","CYP20A1"
"17","LEMD3","false","LEMD3"
"15","TNFAIP1","false","TNFAIP1"
"45","ENDOD1","false","ENDOD1"
"251","KDSR","false","KDSR"
"15","GDPD1","false","GDPD1"
"6","LTA4H","false","LTA4H"
"97","SEPT8","false","SEPT8"
"91","PRAF2","false","PRAF2"
"97","SEPT6","false","SEPT6"
"97","SEPT3","false","SEPT3"
"15","BIRC6","false","BIRC6"
"453","ITCH;WWP1","false","ITCH;WWP1"
"168","MCM8","false","MCM8"
"8","ZNF326","false","ZNF326"
"15","MYEF2","false","MYEF2"
"15","FAM92A1","false","FAM92A1"
"123","PTBP1","false","PTBP1"
"97","SEPT5","false","SEPT5"
"15","MLST8","false","MLST8"
"27","ZDHHC3","false","ZDHHC3"
"97","SEPT11","false","SEPT11"
"97","SEPT7","false","SEPT7"
"45","RDH11","false","RDH11"
"208","CLMN","false","CLMN"
"1","MRPL24","false","MRPL24"
"5","TEX264","false","TEX264"
"97","SEPT9","false","SEPT9"
"97","SEPT2","false","SEPT2"
"15","SMIM11","false","SMIM11"
"15","SUGP2","false","SUGP2"
"15","TBCC","false","TBCC"
,"RAB18","false","RAB18"
"250","RER1","false","RER1"
"15","DHRS3","false","DHRS3"
"49","RALY","false","RALY"
"27","SURF4","false","SURF4"
"223","STAM2","false","STAM2"
"15","RTN2","false","RTN2"
"82","CSNK1A1","false","CSNK1A1"
"15","ARCN1","false","ARCN1"
"20","P4HA1","false","P4HA1"
"15","ILVBL","false","ILVBL"
"15","PSD3","false","PSD3"
"15","COPZ1","false","COPZ1"
"15","NUDCD1","false","NUDCD1"
"456","RAB3GAP2","false","RAB3GAP2"
"15","WDR11","false","WDR11"
"338","LNP","false","LNP"
"340","MCFD2","false","MCFD2"
"95","VPS37A","false","VPS37A"
"1","PDZD8","false","PDZD8"
"15","ERGIC1","false","ERGIC1"
"15","COPG1","false","COPG1"
"15","DHRS7","false","DHRS7"
"45","RTN4","false","RTN4"
"15","SACM1L","false","SACM1L"
"15","PRDX4","false","PRDX4"
"456","RAB3GAP1","false","RAB3GAP1"
"5","EMC2","false","EMC2"
"15","RCN1","false","RCN1"
"15","LCLAT1","false","LCLAT1"
"15","UBE2R2","false","UBE2R2"
"15","HSD17B11","false","HSD17B11"
"15","SCYL3","false","SCYL3"
"15","HSD17B12","false","HSD17B12"
"20","PHF5A","false","PHF5A"
"35","DNMT3A","false","DNMT3A"
"20","SF3B1","false","SF3B1"
"15","GPATCH2","false","GPATCH2"
"35","APEX2","false","APEX2"
"20","SF3B2","false","SF3B2"
"149","SUGP1","false","SUGP1"
"10","CDK11A","false","CDK11A"
"35","AP3D1","false","AP3D1"
"78","SKIV2L2","false","SKIV2L2"
"35","DHRS7B","false","DHRS7B"
"189","CHERP","false","CHERP"
"64","PCBP2","false","PCBP2"
"20","CCDC97","false","CCDC97"
"35","RBMX2","false","RBMX2"
"149","DHX15","false","DHX15"
"189","U2SURP","false","U2SURP"
"189","RBM17","false","RBM17"
"8","TAF15","false","TAF15"
"128","SFN","false","SFN"
"128","COL4A3BP","false","COL4A3BP"
"39","SARNP","false","SARNP"
"100","SMG1","false","SMG1"
"100","CNBP","false","CNBP"
"14","CHMP1A","false","CHMP1A"
"14","MIA3","false","MIA3"
"83","VAMP4","false","VAMP4"
"14","HIP1R","false","HIP1R"
"67","ASNA1","false","ASNA1"
"14","DNAJC6","false","DNAJC6"
,"SEC24B","false","SEC24B"
"14","LSM1","false","LSM1"
"193","FXR1","false","FXR1"
"61","RAB4A","false","RAB4A"
"8","SART3","false","SART3"
"14","NBR1","false","NBR1"
"54","LSM5","false","LSM5"
"14","VTA1","false","VTA1"
"400","SEC23B","false","SEC23B"
"9","DYRK1A","false","DYRK1A"
"14","ZFP91-CNTF;ZFP91","false","ZFP91-CNTF;ZFP91"
"57","IGF2BP2","false","IGF2BP2"
"36","CPSF7","false","CPSF7"
"14","BTBD6","false","BTBD6"
"249","SEC23A","false","SEC23A"
"14","MAP7D2","false","MAP7D2"
"14","C10ORF88","false","C10ORF88"
"30","YTHDC2","false","YTHDC2"
"83","STX8","false","STX8"
"14","L1RE1","false","L1RE1"
"14","KLHL20","false","KLHL20"
"14","BTBD3","false","BTBD3"
"54","LSM7","false","LSM7"
"94","KIDINS220","false","KIDINS220"
"178","EPN1","false","EPN1"
"6","PSAT1","false","PSAT1"
"14","HEATR5B","false","HEATR5B"
"14","CHMP5","false","CHMP5"
"5","TMEM38B","false","TMEM38B"
"14","GTSE1","false","GTSE1"
"14","ARFRP1","false","ARFRP1"
"48","FMR1","false","FMR1"
"14","AP1B1","false","AP1B1"
"14","CLTCL1","false","CLTCL1"
"358","PATL1","false","PATL1"
"14","AFTPH","false","AFTPH"
"19","TCP11L2","false","TCP11L2"
"14","PNRC1","false","PNRC1"
"114","MOV10","false","MOV10"
"14","HSP90AB3P","false","HSP90AB3P"
"14","AP1AR","false","AP1AR"
"39","THOC7;NIF3L1BP1","false","THOC7;NIF3L1BP1"
"14","DNTTIP2","false","DNTTIP2"
"71","MLK4","false","MLK4"
"83","STX10","false","STX10"
"457","AP3S1","false","AP3S1"
"129","FARP2","false","FARP2"
"246","PEX14","false","PEX14"
"135","CIRBP","false","CIRBP"
"129","EPB41L2","false","EPB41L2"
"164","PRMT5","false","PRMT5"
"8","SNRPB;SNRPN","false","SNRPB;SNRPN"
"102","SMN1;SMN2","false","SMN1;SMN2"
"129","EPB41","false","EPB41"
"129","EPB41L1","false","EPB41L1"
"164","WDR77","false","WDR77"
"284","VRK1","false","VRK1"
"105","WDR6","false","WDR6"
"129","ZNHIT2","false","ZNHIT2"
"129","EIF1AD","false","EIF1AD"
"317","RIOK1","false","RIOK1"
"11","EPB41L3","false","EPB41L3"
"14","LSM4","false","LSM4"
"233","GAR1","false","GAR1"
"129","COPRS","false","COPRS"
"102","DDX20","false","DDX20"
"229","FAM135A","false","FAM135A"
"102","LSM11","false","LSM11"
"108","LSM6","false","LSM6"
"129","LRRC47","false","LRRC47"
"102","GEMIN5","false","GEMIN5"
"129","CLNS1A","false","CLNS1A"
"145","CLK3","false","CLK3"
"130","PDE4DIP","false","PDE4DIP"
"30","HEATR3","false","HEATR3"
"278","NUP133","false","NUP133"
"30","PNPT1","false","PNPT1"
"130","BICD2","false","BICD2"
"130","HOOK3","false","HOOK3"
"130","CCDC88A","false","CCDC88A"
"33","NUP205","false","NUP205"
"14","AKAP9","false","AKAP9"
"33","NUP37","false","NUP37"
"142","NUP93","false","NUP93"
"327","PKM","false","PKM"
"150","UBE2I","false","UBE2I"
"169","PPIF","false","PPIF"
"130","RGPD3","false","RGPD3"
"30","ATP5J","false","ATP5J"
"130","PKLR","false","PKLR"
"278","NUP98","false","NUP98"
"278","NUP107","false","NUP107"
"149","RANBP2","false","RANBP2"
"130","ACAA2","false","ACAA2"
"142","NUP62","false","NUP62"
"312","OSTM1","false","OSTM1"
"7","CLASRP","false","CLASRP"
"32","TAF5L","false","TAF5L"
"247","STRADA","false","STRADA"
"146","USP46;USP12","false","USP46;USP12"
"303","WDR48","false","WDR48"
"146","CENPE","false","CENPE"
"76","MACF1","false","MACF1"
"146","CLIP4","false","CLIP4"
"146","CLASP2","false","CLASP2"
"184","KIF2C","false","KIF2C"
"146","JAKMIP1","false","JAKMIP1"
"146","CENPJ","false","CENPJ"
"146","GCC2","false","GCC2"
"122","CKM","false","CKM"
"241","NCLN","false","NCLN"
"122","CKB","false","CKB"
"19","SLAIN2","false","SLAIN2"
"19","CKAP5","false","CKAP5"
"131","FBXO28","false","FBXO28"
"458","CKAP2L","false","CKAP2L"
"49","MAP7D1","false","MAP7D1"
"95","CEP55","false","CEP55"
"49","PEO1","false","PEO1"
"49","MYCBP2","false","MYCBP2"
"284","HERC2","false","HERC2"
"359","IKBKG","false","IKBKG"
"359","IKBKB","false","IKBKB"
"359","CHUK","false","CHUK"
"401","PGAM1","false","PGAM1"
"459","CHPT1","false","CHPT1"
"459","BPGM","false","BPGM"
"258","CHN1","false","CHN1"
"258","ALDH1A1","false","ALDH1A1"
"33","NUP54","false","NUP54"
"460","CHMP7","false","CHMP7"
"460","C8ORF33","false","C8ORF33"
"360","CC2D1B","false","CC2D1B"
"360","CC2D1A","false","CC2D1A"
"461","CHMP2B","false","CHMP2B"
"461","CADPS","false","CADPS"
"14","CHMP2A","false","CHMP2A"
"433","RAB5B","false","RAB5B"
"61","RAB10","false","RAB10"
"61","RAB14","false","RAB14"
"155","RABGGTA","false","RABGGTA"
"61","RAB35","false","RAB35"
"155","RAB12","false","RAB12"
"155","CHM","false","CHM"
"462","RNF13","false","RNF13"
"26","ZC3H4","false","ZC3H4"
"282","C21ORF59","false","C21ORF59"
"113","CFAP298","false","CFAP298"
"90","MCM3AP","false","MCM3AP"
"90","SMG8","false","SMG8"
"90","RAD23A","false","RAD23A"
"90","SGSM1","false","SGSM1"
"90","SFI1","false","SFI1"
"90","CCHCR1","false","CCHCR1"
"90","POC5","false","POC5"
"234","ST7","false","ST7"
"234","CERS6","false","CERS6"
"234","TMEM57","false","TMEM57"
"5","HMGCS1","false","HMGCS1"
"234","CERS5","false","CERS5"
"31","CEP78","false","CEP78"
"463","PPP2R3C;C14ORF10","false","PPP2R3C;C14ORF10"
"21","FGFR1OP","false","FGFR1OP"
"463","CEP350","false","CEP350"
,"LAMTOR1","false","LAMTOR1"
"361","FLOT2","false","FLOT2"
"198","S100A10","false","S100A10"
"361","CEP192","false","CEP192"
"210","GYS1","false","GYS1"
"252","RASGRP1","false","RASGRP1"
"210","CEP164","false","CEP164"
"464","HJURP","false","HJURP"
"464","CENPA","false","CENPA"
"151","RAB9A","false","RAB9A"
"151","CDX2","false","CDX2"
"346","INTS3","false","INTS3"
,"NSDHL","false","NSDHL"
"200","CDS2","false","CDS2"
"200","CDS1","false","CDS1"
"35","CDK6","false","CDK6"
"48","RAP1GDS1","false","RAP1GDS1"
"35","CDKN2A","false","CDKN2A"
"118","LARP7","false","LARP7"
"118","HEXIM2","false","HEXIM2"
"118","HEXIM1","false","HEXIM1"
"118","CCNT2","false","CCNT2"
"118","CCNT1","false","CCNT1"
"285","CDK5","false","CDK5"
"362","CDKN2C","false","CDKN2C"
"362","DSG1","false","DSG1"
"362","CDK4","false","CDK4"
"147","CCNE2","false","CCNE2"
"147","RBL2","false","RBL2"
"147","SKP2","false","SKP2"
"147","CCNE1","false","CCNE1"
"147","CCNA2","false","CCNA2"
"147","RBL1","false","RBL1"
"147","CDKN1B","false","CDKN1B"
"147","CDK2","false","CDK2"
"118","CDK13","false","CDK13"
"465","CDK12","false","CDK12"
"465","CCNK","false","CCNK"
"363","SAP30BP","false","SAP30BP"
"363","CDK11B;CDK11A","false","CDK11B;CDK11A"
"363","CDK11B","false","CDK11B"
"466","CDK1","false","CDK1"
"348","CDIPT","false","CDIPT"
"177","ARVCF","false","ARVCF"
"177","CTNNA1","false","CTNNA1"
"113","EEF1G","false","EEF1G"
"62","GTF2H2C","false","GTF2H2C"
"62","GTF2H5","false","GTF2H5"
"62","XPC","false","XPC"
"62","GTF2H4","false","GTF2H4"
"62","ERCC4","false","ERCC4"
"62","GTF2H3","false","GTF2H3"
"62","CDK7","false","CDK7"
"62","CCNH","false","CCNH"
"62","ERCC3","false","ERCC3"
"62","ERCC5-201;BIVM-ERCC5;ERCC5","false","ERCC5-201;BIVM-ERCC5;ERCC5"
"62","ERCC2","false","ERCC2"
"62","XPA","false","XPA"
"62","ERCC1","false","ERCC1"
"62","MNAT1","false","MNAT1"
"62","GTF2H1","false","GTF2H1"
"364","FAM167A","false","FAM167A"
"170","KRT18","false","KRT18"
"13","CDC42EP4","false","CDC42EP4"
"170","CDC42BPA","false","CDC42BPA"
"48","IQGAP2","false","IQGAP2"
"364","FAM89A","false","FAM89A"
"364","CDC42BPB","false","CDC42BPB"
"74","NRAS","false","NRAS"
"286","CD9","false","CD9"
"286","DACH1","false","DACH1"
"286","PTGFRN","false","PTGFRN"
"286","CD81","false","CD81"
"53","SNRNP200","false","SNRNP200"
"53","PRPF6","false","PRPF6"
"8","CCDC12","false","CCDC12"
"53","PRPF4","false","PRPF4"
"54","SART1","false","SART1"
"86","NKTR","false","NKTR"
"15","ALDH7A1","false","ALDH7A1"
"53","GCFC2","false","GCFC2"
"53","AAR2","false","AAR2"
"20","THRAP3","false","THRAP3"
"53","USP39","false","USP39"
"53","BPI","false","BPI"
"54","SNW1","false","SNW1"
"54","BCLAF1","false","BCLAF1"
"53","DDX23","false","DDX23"
"53","DHX38","false","DHX38"
"8","PAXBP1","false","PAXBP1"
"8","RBM22","false","RBM22"
"54","TFIP11","false","TFIP11"
"108","MFAP1","false","MFAP1"
"53","TXNL4A","false","TXNL4A"
"20","DDX42","false","DDX42"
"53","EAPP","false","EAPP"
"8","SMU1","false","SMU1"
"167","MSN","false","MSN"
"167","EZR","false","EZR"
"287","CD151","false","CD151"
"365","C18ORF8","false","C18ORF8"
"365","CCZ1B","false","CCZ1B"
"10","CDK5RAP1","false","CDK5RAP1"
"18","EIF4A3","false","EIF4A3"
"47","DUS1L","false","DUS1L"
"21","IGKC","false","IGKC"
"146","NIN","false","NIN"
"21","SSSCA1","false","SSSCA1"
"21","WDR55","false","WDR55"
"21","MSTO1","false","MSTO1"
"162","PFDN1","false","PFDN1"
"21","TXNDC9","false","TXNDC9"
"21","PDCD5","false","PDCD5"
"94","UTRN","false","UTRN"
"1","METAP2","false","METAP2"
"21","RC3H2","false","RC3H2"
"22","WDR92;DKFZP434B156","false","WDR92;DKFZP434B156"
"162","PFDN5","false","PFDN5"
"21","TUBD1","false","TUBD1"
"21","PDCL","false","PDCL"
"21","IGBP1","false","IGBP1"
"162","VBP1","false","VBP1"
"89","GNB1","false","GNB1"
"33","NUP43","false","NUP43"
"285","CCNB1","false","CCNB1"
"33","RCC1","false","RCC1"
"35","DSCR3","false","DSCR3"
"35","COMMD7","false","COMMD7"
"35","COMMD5","false","COMMD5"
"35","COMMD4","false","COMMD4"
"358","PACSIN3","false","PACSIN3"
"35","COMMD3-BMI1;COMMD3;BMI1","false","COMMD3-BMI1;COMMD3;BMI1"
"35","COMMD8","false","COMMD8"
"24","PRDX1","false","PRDX1"
"35","COMMD2","false","COMMD2"
"35","COMMD1","false","COMMD1"
"86","MARCKSL1","false","MARCKSL1"
"95","MVB12A","false","MVB12A"
"25","AHDC1","false","AHDC1"
"9","ZMYM4","false","ZMYM4"
"25","ADNP2","false","ADNP2"
