target,prey,pInt
CTLA4,GOSR1,0.984443464611045
CTLA4,NOP14,0.996077343264237
CTLA4,C15orf61,0.873264989918547
CTLA4,LRBA,0.982558894784489
CTLA4,NFRKB,0.968578509271711
CTLA4,CUEDC2,0.999976080419482
CTLA4,AGPAT3,0.761475578997061
CTLA4,RAB39B,0.760129129236334
CTLA4,DGAT1,0.999948790021421
CTLA4,FGFR3,0.996197827486262
CTLA4,XPR1,0.800839230060612
CTLA4,ULBP3,0.879252674119166
CTLA4,PTPRS,0.968294749143345
CTLA4,TAF5L,0.994662784907305
CTLA4,KIT,0.999973798332965
CTLA4,NOC4L,0.998824754981105
CTLA4,NSUN3,0.960107816998154
CTLA4,ZRANB3,0.996878584172967
CTLA4,PNPLA6,0.838250173861163
CTLA4,IL13RA1,0.999994687347891
CTLA4,GOLGA2,0.770888052243174
CTLA4,SLC39A1,0.849830790764973
CTLA4,EPHA4,0.993592509427204
CTLA4,DNAH14,0.995176459568302
CTLA4,ABCD1,0.997923236604889
CTLA4,NUS1,0.984254784386819
CTLA4,SLC35F5,0.999009265668041
CTLA4,LETMD1,0.999967007195257
CTLA4,MYO19,0.944730487316169
CTLA4,BMPR1A,0.786945509718006
CTLA4,EFNB1,0.957701279614499
CTLA4,IL10RB,0.970933148074097
CTLA4,MCART1,0.999927033397314
CTLA4,NRP1,0.983017726354517
CTLA4,RNF149,0.854889486424121
CTLA4,RBFA,0.999997280947758
CTLA4,MGA,0.809114897833194
CTLA4,TAF6L,0.903954267569845
CTLA4,FUT8,0.989491256907804
CTLA4,IGSF8,0.776823334400197
CTLA4,PLEKHB1,0.99962639098196
CTLA4,IFNAR1,0.999228796283526
CTLA4,RHBDD1,0.999673937273314
CTLA4,GOLM1,0.995403000748222
CTLA4,SDK2,0.992240476749952
CTLA4,UBXN1,0.9871374252546
CTLA4,KHNYN,0.998395084840126
CTLA4,LRP12,0.783261444602057
CTLA4,PTPRU,0.760154146833765
CTLA4,BCAM,0.99938367930417
CTLA4,VPS36,0.990232483210529
CTLA4,AGPAT5,0.863962438193953
CTLA4,PTPN2,0.999625130796904
CTLA4,MPZL1,0.988107553784763
CTLA4,TOM1L1,0.997296908326587
CTLA4,OCLN,0.957711466243865
CTLA4,FAM116A,0.977755010811625
CTLA4,DEPDC1,0.996610931906164
CTLA4,SLC26A2,0.949994549982992
CTLA4,SGCE,0.999130657237356
CTLA4,VANGL2,0.844748446495481
CTLA4,PODXL2,0.978962328091969
CTLA4,ROBO1,0.999963933084375
CTLA4,FOXM1,0.999435793115536
CTLA4,TADA1,0.885728998648792
CTLA4,FUT4,0.999349108422842
CTLA4,PEX6,0.99574785513641
CTLA4,ELF2,0.998602081292751
CTLA4,MYADM,0.993904035075666
CTLA4,B4GALT5,0.890809561269665
CTLA4,JAG2,0.765193419043829
CTLA4,LPAR1,0.959020612717268
CTLA4,TMEM120A,0.99314434237097
CTLA4,TMEM120B,0.996962440998298
CTLA4,LRP10,0.956100930633592
CTLA4,TNFSF9,0.973638403954244
CTLA4,ZDHHC18,0.834445111494043
CTLA4,SOLH,0.987043753441097
CTLA4,NEO1,0.999562097586905
CTLA4,SUPT7L,0.997314073480647
CTLA4,CDON,0.995228117842675
DBNDD1,CSNK1A1,0.999831083785898
DBNDD1,CSNK1D,0.999763370881
DBNDD1,CSNK1E,0.999807443935363
ECSCR,TMEM205,0.859420070987409
ECSCR,VMA21,0.998290067402314
ECSCR,DUPD1,0.994937368367329
ECSCR,RABGAP1,0.997998670044858
ECSCR,SOAT1,0.999081909495341
ECSCR,RAB4A,0.809231082607115
ECSCR,ZDHHC6,0.998662798172038
ECSCR,GALNT10,0.999909402585261
ECSCR,RABGAP1L,0.860560247923764
EFNA5,ATP12A,0.807099099598251
EFNA5,IMPAD1,0.991076189054409
EFNA5,EPHA2,0.996295042185805
EFNA5,EPHA3,0.999951424241871
EFNA5,EPHA5,0.999995806858862
EFNA5,EPHA4,0.999365538304353
EFNA5,EPHA6,0.999923326656146
EFNA5,ATR,0.999934926402988
EFNA5,TMEM192,0.874639553128727
EFNA5,KIAA1524,0.99245475235521
EFNA5,UTP20,0.975386044832559
EFNA5,ZW10,0.890698262673564
EFNA5,NBAS,0.97218160816496
EFNA5,RICTOR,0.95952579526167
EFNA5,MTOR,0.991160770319243
EFNA5,TMEM186,0.921927912303784
EFNA5,TAP1,0.999991042428196
EFNA5,TTI1,0.987649206604417
EFNA5,TAP2,0.999967274899202
EFNA5,MINPP1,0.905802149919103
EPO,PTPRS,0.961506111316132
EPO,MAN1A1,0.844746161869118
EPO,KIAA0319L,0.930243109785526
EPO,B4GALT6,0.95572523758023
EPO,B4GALT5,0.988886444108277
FAM166B,LACRT,0.832015370348207
FAM18A,YIPF1,0.805469846110636
H1FOO,RPL26L1,0.990576389113927
H1FOO,RPF1,0.904185999825509
H1FOO,NOP2,0.977711461157339
H1FOO,RPL7A,0.767171595000643
H1FOO,RPS14,0.824597483027283
H1FOO,FTSJ3,0.95041248864058
H1FOO,RPS3,0.81284402357892
H1FOO,RPL3,0.802160204318211
H1FOO,HIST1H1C,0.9999956293953
H1FOO,HIST1H1T,0.99075943181545
H1FOO,HIST1H1A,0.999984239797034
H1FOO,RPL6,0.904941307010608
H1FOO,RPL29,0.897084295366128
H1FOO,RSL1D1,0.888948541825249
H1FOO,HP1BP3,0.793750184505008
H1FOO,DDX31,0.811615214825621
H1FOO,HIST1H2BD,0.999935278156609
H1FOO,RPS6,0.914056332139138
H1FOO,RPL17,0.814417336454396
H1FOO,C8orf33,0.843340872028974
H1FOO,STAU1,0.838460301917282
H1FOO,SURF6,0.883647117909767
H1FOO,GTPBP4,0.840898765668107
H1FOO,KIAA0020,0.879007452519934
H1FOO,RPL19,0.902856469747888
H1FOO,RPL8,0.982090734821863
H1FOO,RRP8,0.901301523110217
H1FOO,RPL27,0.793650065176201
H1FOO,LLPH,0.916101214234774
H1FOO,RRS1,0.94484805679742
H1FOO,RPL32,0.773343868412623
H1FOO,BRIX1,0.901250863930237
H1FOO,RPS27A,0.996448454091543
H1FOO,RPL15,0.839773372975574
H1FOO,NMNAT1,0.974084445389066
H1FOO,RPL13A,0.919628554440158
H1FOO,RPL37A,0.867215547904271
H1FOO,HIST1H2AG,0.818408638716606
H1FOO,GLE1,0.806828775386817
H1FOO,ZNF22,0.839554931798853
C11orf87,SLC39A11,0.849493125917426
C11orf87,TM9SF4,0.793587587126742
C11orf87,GPRC5B,0.994860138726621
C11orf87,HEATR3,0.995658135559255
C11orf87,ATP7A,0.991262536287319
C11orf87,IPO9,0.799664651993507
C11orf87,RPTOR,0.881861406712646
C11orf87,HBS1L,0.999749787710616
C11orf87,XPO4,0.81802349614853
C11orf87,ECSIT,0.792420891011634
C11orf87,UBR3,0.774297262179739
C11orf87,NFRKB,0.982065569064017
C11orf87,THADA,0.990728334498579
C11orf87,IPO11,0.775740094312752
C11orf87,LGALS1,0.796362318894352
C11orf87,C14orf21,0.938222901412354
C11orf87,VEZT,0.998912327036279
C11orf87,TNPO3,0.930967408162741
C11orf87,NEK1,0.766061048542298
C11orf87,CCDC51,0.998464624557435
C11orf87,EIF2D,0.986488217533251
C11orf87,NDUFB3,0.777730453166666
C11orf87,RTN2,0.999092311000012
C11orf87,SLC19A2,0.886256576343494
C11orf87,LGALS3,0.860973671104538
C11orf87,SAAL1,0.929433687756953
C11orf87,ARL10,0.758020089887966
C11orf87,DYM,0.762565001748008
C11orf87,SLC7A2,0.758188053694374
C11orf87,C1orf112,0.843534481742295
C11orf87,TTYH2,0.895317893000843
C11orf87,GSK3A,0.906782260360533
C11orf87,KLRG2,0.767050264763422
C11orf87,LMBR1,0.853706320318278
IFNA7,UBR3,0.997740772894134
IFNA7,IFIT3,0.999329957724467
IFNA7,IFIT1,0.99997730029748
IFNA7,PEX7,0.999584275878411
IFNA7,ISG15,0.998118380763526
KRTCAP3,GOLGA5,0.872494864903576
KRTCAP3,ATP12A,0.759186089454553
KRTCAP3,GPRC5B,0.987225449615396
KRTCAP3,KIAA2013,0.967803140753423
KRTCAP3,TTYH3,0.950326005410153
KRTCAP3,SMCR8,0.999937659505025
KRTCAP3,GOSR1,0.893163947497791
KRTCAP3,GOLPH3,0.998869664456935
KRTCAP3,GOLPH3L,0.999968020718465
KRTCAP3,REEP5,0.854663230543639
KRTCAP3,SC4MOL,0.988435006866217
KRTCAP3,FUT8,0.767801563497488
KRTCAP3,TMEM186,0.918665652323851
KRTCAP3,ATP6V0A2,0.958624508875096
KRTCAP3,FITM2,0.879248468467799
KRTCAP3,ZDHHC13,0.816493001191182
KRTCAP3,FZD2,0.811140017838539
KRTCAP3,CD47,0.964720927476695
KRTCAP3,GOSR2,0.842562328940492
KRTCAP3,LPHN3,0.99997175170673
KRTCAP3,TMX4,0.84200098081189
KRTCAP3,VAMP3,0.791309597020648
KRTCAP3,TSPAN15,0.994224776603697
KRTCAP3,WDR41,0.999142636996126
KRTCAP3,KLRG2,0.973310968997357
KRTCAP3,SLC22A23,0.999563969644747
KRTCAP3,TSPAN3,0.891192567867978
KRTCAP3,REEP6,0.792925794480141
KRTCAP3,LOC100510688,0.886624592435669
KRTCAP3,MFSD8,0.761958558436983
KRTCAP3,ZDHHC18,0.834445111494043
LHFPL2,VMA21,0.931185521909933
LHFPL2,ATP2B4,0.999957537219414
LHFPL2,THAP11,0.986093657862024
LHFPL2,RAB43,0.999993959896897
LHFPL2,MAGEF1,0.999052801189047
LHFPL2,SKA1,0.998867211223945
LHFPL2,SRC,0.928269918029297
LHFPL2,SKA3,0.999502296558473
LHFPL2,DNAH14,0.918519072735582
LHFPL2,VAMP3,0.791309597020648
LHFPL2,ARL17A,0.786338053272797
LHFPL2,PPP2R5D,0.780717769124593
LIN28B,LARP7,0.99482862979529
LIN28B,LARP4,0.841018489304553
LIN28B,YBX1,0.81113860882341
LIN28B,YBX2,0.99995143163773
LIN28B,SF3B1,0.935832529459867
LIN28B,SRP68,0.99463090300527
LIN28B,DDX24,0.854244406231629
LIN28B,RPS10,0.85037432793976
LIN28B,MRPS9,0.93956669176822
LIN28B,FTSJ3,0.873960809969057
LIN28B,MRPS26,0.83597237176437
LIN28B,SF3B2,0.798901715252874
LIN28B,CWF19L2,0.972382225656012
LIN28B,RRP12,0.915183851548691
LIN28B,PTCD1,0.922820765200067
LIN28B,ZNF574,0.848328471540098
LIN28B,UPF1,0.939414314452791
LIN28B,NGRN,0.981504710555692
LIN28B,DKC1,0.93336287814712
LIN28B,MRPL45,0.777906526842522
LIN28B,STAU2,0.962048773888976
LIN28B,NAT10,0.8662336597659
LIN28B,ZFR,0.987067372599122
LIN28B,PABPC4L,0.999772224884536
LIN28B,EBNA1BP2,0.755932877600769
LIN28B,SRP72,0.99039949473906
LIN28B,DDX27,0.887628953800974
LIN28B,ZNF498,0.851616204391197
LIN28B,RBMXL1,0.945957869401396
LIN28B,MYBBP1A,0.92318343412833
LIN28B,TRUB2,0.803574145706616
LIN28B,C3orf26,0.977279292016002
LIN28B,MRPL32,0.764564213988871
LIN28B,KRI1,0.913897478002063
LIN28B,WHSC1,0.800729006485956
LIN28B,ZC3HAV1,0.99812902954794
LIN28B,LARP1,0.935555389125301
LIN28B,LARP1B,0.993297869392914
LIN28B,ZCCHC6,0.842291340255013
LIN28B,MKRN1,0.999755252394174
LIN28B,DHX36,0.94082267584385
LIN28B,DHX57,0.961023966555654
LIN28B,MRPS7,0.942939466427625
LIN28B,BMS1,0.925672744810948
LIN28B,MTERFD1,0.836246167433467
LIN28B,RPS15,0.901620060753324
LIN28B,ZC3H11A,0.802568307724643
LIN28B,CCDC86,0.853581144189473
LIN28B,C4orf14,0.903372458349744
LIN28B,MRPS35,0.852800101528076
LIN28B,TRIM71,0.997705527316089
LIN28B,C14orf21,0.974920941778885
LIN28B,NOC4L,0.759820661805617
LIN28B,BRIX1,0.926605305644404
LIN28B,DDX18,0.815772209841807
LIN28B,CHERP,0.843190355394224
LIN28B,MOV10,0.806084154976258
LIN28B,DDX10,0.755116715047613
LIN28B,ISY1,0.933204380326949
LIN28B,ZBTB24,0.872063560441653
LIN28B,U2SURP,0.881917645877542
LIN28B,GNL2,0.905540339687329
LIN28B,RRP8,0.76379493297039
LIN28B,MRPL28,0.884528042196066
LIN28B,XAB2,0.845346365736516
LIN28B,GLE1,0.839230530733398
LIN28B,MEPCE,0.996950690945677
LIN28B,CENPN,0.99444218685299
LIN28B,PHAX,0.903990765812595
LIN28B,RPS5,0.783782661956604
LIN28B,FYTTD1,0.942200543550871
LIN28B,ZBTB11,0.971454605000021
LIN28B,RPS9,0.80394988272815
LIN28B,PRDM15,0.877996552561555
LIN28B,MRPS33,0.914729217887169
LIN28B,PURA,0.835940487784914
LIN28B,SCAF1,0.874010841970341
LIN28B,MRPL30,0.828104885473214
LIN28B,ZNF354A,0.982970508962179
LIN28B,DDX55,0.83872319566764
LIN28B,CDC40,0.769594798492493
LIN28B,PATZ1,0.869663345314531
LIN28B,C7orf30,0.769365506120428
LIN28B,SRSF12,0.978708972065652
LIN28B,ZNF689,0.99651400661624
LIN28B,ZNF316,0.873308775730411
LIN28B,MRP63,0.791281003663579
LIN7B,MPDZ,0.999999814071178
LIN7B,INADL,0.999999660041281
LIN7B,POLE4,0.974317360635323
LIN7B,MPP7,0.999999953149278
LIN7B,DLG1,0.999995821181039
LIN7B,MPP6,0.999998273450747
LIN7B,CASK,0.999999977971447
LIN7B,APBA1,0.999999271955011
LIN7B,ARHGEF26,0.999993154320687
LIN7B,C6orf145,0.999999744282693
LIN7B,FOPNL,0.973717208455619
LIN7B,KIF26B,0.999850439789878
MOB2,STK38,1.0
NGRN,RPL7,0.81874687075779
NGRN,HNRNPU,0.97177968018153
NGRN,BANP,0.999735456027705
NGRN,YBX1,0.92763183912536
NGRN,MRPL17,0.796648024629343
NUDT5,FLNB,0.999263095649432
NUDT5,FLNA,0.998472672621017
NUDT5,FLNC,0.998276650321397
NUDT5,FAM101B,0.999999999987313
PPM1L,TDRD10,0.997491518261309
PPM1L,ITPA,0.986865167723624
PPPDE1,ANKRD13A,0.934901038174093
PPPDE1,BMPR1A,0.786945509718006
RAB26,CHML,0.999296068549821
RAB26,CHM,0.998716509019487
RAB26,PTAR1,0.999999847844921
RAB26,RABGGTB,0.94254571908499
RAB26,RABGGTA,0.997879405738889
RAB26,C20orf7,0.96934485496054
RAB26,PCYT2,0.926899365664283
RAB33B,CHM,0.931231822067305
RAB33B,CHAF1B,0.838454235958951
RAB33B,ATG12,0.99999973298494
RAB33B,ATG16L1,0.99999428488687
RAB33B,EPN1,0.982921949261023
RAB33B,UFSP2,0.895750093415058
RAB33B,ATG5,0.999999896729923
RAB33B,C19orf39,0.999999969527838
RAB43,TRAPPC10,0.999139770752996
RAB43,CHML,0.999985752766268
RAB43,CHM,0.999727861899332
RAB43,C7orf43,0.999978062702636
RAB43,HEATR5B,0.999735680825975
RAB43,RABAC1,0.997099740965813
RAB43,TRAPPC9,0.999953250237187
RAB43,TRAPPC1,0.988977989743294
RAB43,RAD50,0.996328477301739
RAB43,MRE11A,0.872521892552206
RAB43,GDI1,0.991114262333768
RAB43,GDI2,0.99984388396592
RAB43,TRAPPC3,0.983590185125153
RAB43,TTC15,0.978431358697989
RAB43,TRAPPC5,0.966177495273463
RAB43,TRAPPC8,0.935300003512898
RAB43,RABGGTA,0.999047246142365
RAB43,TRAPPC2L,0.888387407568328
RAB43,NBN,0.999619498674381
RAB43,TRAPPC2,0.966011734794449
RAB43,TRAPPC4,0.994569433130561
RAB43,EVI5L,0.999293236390362
RAB43,C4orf41,0.977072021816912
RAB43,RAB33B,0.996730432250488
RAB43,WHAMM,0.999999908657952
RAB43,CRY1,0.998963886613922
RAB43,CLEC16A,0.999363719694185
RAB43,C5orf44,0.992091060269067
RAD51,HSPA8,0.963719295669649
RAD51,MYCBP2,0.963919848962467
RALA,ANKRD13A,0.885468097601929
RALA,ANKRD13D,0.999625590053557
RNASE10,TRMT1,0.999786500874915
C12orf44,ULK2,0.923932722927715
C12orf44,ULK1,0.999998487708774
C12orf44,RB1CC1,0.999999758301989
C12orf44,ATG13,0.999999874648609
C12orf44,CNTLN,0.999992614951928
C12orf44,LRRC15,0.990458892861892
C12orf44,HSBP1,0.945641008641169
C12orf44,ZADH2,0.859925957449733
RNF152,C9orf40,0.999739000107485
TBC1D28,DUPD1,0.995082976528493
TBC1D28,KCNIP1,0.89045183448378
TBC1D28,CAPS,0.998427438631052
TCEAL5,USP7,0.917453526707716
TCEAL5,TCEAL3,0.999999999995198
TCEAL5,C3orf38,0.998504026931727
TCEAL5,KLHL8,0.992817084689412
TCF23,TCF4,0.999810504368351
TCF23,TCF3,0.974977154356319
TCF23,TCF12,0.999793270038218
TCF23,CST2,0.927913691692003
TCF23,CST4,0.953477726177369
TCTEX1D4,TRO,0.999977551506423
TCTEX1D4,WDR60,0.998873407618777
TCTEX1D4,TCTEX1D2,0.999998737939443
TCTEX1D4,WDR34,0.95439951426544
TCTEX1D4,FAM108B1,0.992720913883732
TCTEX1D4,KIAA0528,0.880662442312716
TRIM61,C8orf46,0.999994364840248
C17orf79,ACAD11,0.999840522294479
C17orf79,PRMT5,0.99990420876434
C17orf79,WIZ,0.977442334747325
C17orf79,EHMT1,0.873783676392638
C17orf79,EHMT2,0.903346683629588
C17orf79,ATE1,0.977582409029686
C17orf79,RIOK1,0.998959454488716
C17orf79,WDR77,0.995255503971799
C17orf79,HNRNPH1,0.974628932344376
C17orf79,LACTB,0.99518203007793
C17orf79,HAUS4,0.981536869912537
C17orf79,CLNS1A,0.976828677618923
C17orf79,PCBP3,0.764789524212738
C19orf18,NDFIP1,0.870889203569599
C19orf18,STX6,0.949008561898794
C19orf18,CD320,0.846629539773343
C19orf18,BMPR1A,0.79352034470255
C19orf18,FGFR2,0.764683544706582
C19orf18,STX10,0.896739415072702
C19orf18,MFAP3,0.783466799302502
C20orf165,TAF6,0.999978972009492
C20orf165,TAF4B,0.999999860980136
C20orf165,TAF4,0.999925771531013
C20orf165,TAF13,0.999999993792964
C20orf165,TAF1,0.999999887035035
C20orf165,TAF8,0.99939730536079
C20orf165,TAF3,0.999999987766394
C20orf165,TAF9B,0.999999696229175
C20orf165,TAF9,0.999986969162665
C20orf165,TAF10,0.965598903441425
C20orf165,TAF2,0.999999335997646
C20orf165,TAF12,0.999957584219673
C20orf165,TAF11,0.999999986177468
C20orf165,TAF7,0.999997047643902
C20orf165,TAF5,0.999994416059004
C20orf165,TBP,0.889021708065547
C2orf27A,RELA,0.999697692893152
C2orf27A,PPPDE1,0.989328851281412
C2orf27A,NFKBIE,0.812626702357367
C9orf40,GLB1,0.970288814442832
C9orf40,LONRF2,0.99989727923751
C9orf40,PLOD1,0.99987721850432
C9orf40,KPNA4,0.815593916048172
C9orf40,EPDR1,0.999814818320488
C9orf40,CTSA,0.901562064788014
C9orf40,C17orf79,0.998239556578586
CAPS,TUBB4,0.99905802800952
CAPS,TUBB,0.940589536717653
CAPS,TUBB2C,0.99841457456415
CAPS,TUBB3,0.998091720659207
CAPS,TUBB2A,0.988170747464828
CAPS,TUBB8,0.999435901577164
CAPS,TUBB6,0.90306047278393
CAPS,TUBB1,0.999999877027512
CAPS,TUBAL3,0.966861320341376
CAPS,TUBA4A,0.996757441815011
CAPS,TUBA1A,0.988640178639482
CAPS,TUBA1C,0.986719732470862
CAPS,DLGAP5,0.999999693202449
CAPS,FAM164A,0.999996377953679
CD28,YWHAE,0.909487835644085
CD28,YWHAZ,0.962016665820149
CD28,TMEM192,0.765959950303058
CD28,PLXDC2,0.879708084204986
CD28,LGALS1,0.811716067092676
CD28,EFNB2,0.994098693638183
CD28,HBA2,0.770537185379535
CHIC1,STIP1,0.837376405637033
CHIC1,USP1,0.858990873246225
CHIC1,ZNF92,0.983041727138092
CHIC1,DMWD,0.975663856636493
CHIC1,POLR3A,0.880075342451057
CHIC1,KIAA1279,0.999456538273688
CHIC1,C19orf2,0.812656092760965
CHIC1,TXNDC9,0.80009817230695
CHIC1,BBX,0.995543935117311
CHIC1,KIAA0232,0.783466799302502
CHIC1,NUFIP1,0.937462389653397
CHIC1,MCM9,0.872483339230243
ERP29,DERA,0.99767332487561
ERP29,GLB1L,0.999998868770398
ERP29,ARSB,0.999301932423198
ERP29,ALDH16A1,0.999728552646199
ETFB,AKAP11,0.977068017860088
ETFB,TUBB8,0.82423605107933
ETFB,PRKAR1B,0.92642452431069
ETFB,GMCL1,0.993754632693238
ETFB,CASC5,0.860389745305988
ETFB,DSN1,0.878972046448047
ETFB,PLCH1,0.872449446857852
FAM109A,OCRL,0.99999968322436
FAM109A,INPP5B,0.999999993212138
FAM109A,CARD9,0.999973921112644
FAM109A,SPG7,0.808894584887847
GDF10,MYCBP2,0.975165087596249
GDF10,LRP4,0.99997191940582
GDF10,ZNF507,0.845832170906634
GRTP1,UBB,0.987255012954751
GRTP1,FAM63A,0.977107872301445
GSC,IAH1,0.999995586475358
GSC,DUSP14,0.944454878437793
GSC,LRRC15,0.908324499396022
GSC,DSG4,0.900066766315862
GSTT2B,CCDC99,0.999999627896378
GSTT2B,NMD3,0.999965976559151
GSTT2B,CARD9,0.998678857739441
GSTT2B,SIRT2,0.985329285556152
H1FNT,LARP7,0.976399928592351
H1FNT,RPL26L1,0.911630562147784
H1FNT,CSDA,0.819360562154372
H1FNT,YBX1,0.949967267774669
H1FNT,YBX2,0.999970701994483
H1FNT,RBM28,0.81185030843369
H1FNT,SF3B1,0.922596543679884
H1FNT,RPS10,0.893909244393643
H1FNT,MRPS9,0.926146070049031
H1FNT,FTSJ3,0.811296649057986
H1FNT,RPS2,0.767426721292933
H1FNT,MRPS26,0.886099062499578
H1FNT,RPS3,0.842812796781164
H1FNT,SF3B2,0.968027218390845
H1FNT,DDX21,0.83509934877322
H1FNT,BMS1,0.954799990178504
H1FNT,RRP12,0.983556915065731
H1FNT,ZNF317,0.770456781187908
H1FNT,ZNF184,0.996599826833764
H1FNT,ZFP62,0.937586766492779
H1FNT,C1QBP,0.998609170794107
H1FNT,ZNF512,0.985230950733115
H1FNT,PTCD3,0.888983874886393
H1FNT,MRPL45,0.991099549925909
H1FNT,NAT10,0.965751255024043
H1FNT,HIST1H1C,0.999936070595278
H1FNT,ZCCHC9,0.866690772934559
H1FNT,ZNF498,0.979815057047761
H1FNT,RBM23,0.965552326764955
H1FNT,HP1BP3,0.885635821530557
H1FNT,REXO4,0.83372037635968
H1FNT,DDX31,0.918108484533971
H1FNT,MRPS27,0.872595551476205
H1FNT,MRPL9,0.980735292783222
H1FNT,NOP16,0.868552927897332
H1FNT,HIST1H2BD,0.999999037485113
H1FNT,HIST1H2BO,0.999999866724196
H1FNT,DDX10,0.805599965453629
H1FNT,C3orf26,0.98254066457643
H1FNT,RBM19,0.909936861355424
H1FNT,RPS3A,0.789047998917773
H1FNT,MRPS18B,0.756008188019824
H1FNT,MRPL32,0.998512052492841
H1FNT,PPP1R9B,0.812756846804995
H1FNT,UBE2O,0.759249919827538
H1FNT,RPS5,0.947405374957217
H1FNT,MRPL11,0.923028350935491
H1FNT,KRI1,0.894507708411072
H1FNT,NOM1,0.932018641659434
H1FNT,NGDN,0.771622793372123
H1FNT,ZCRB1,0.850358502647312
H1FNT,NOP14,0.904273892345778
H1FNT,ZC3HAV1,0.940543477402755
H1FNT,HIST1H2AG,0.989087503762745
H1FNT,HIST2H2AB,0.941444573284703
H1FNT,MRPL40,0.997862768185693
H1FNT,MRPL3,0.925790044751199
H1FNT,MRPS10,0.926148518535518
H1FNT,TEX10,0.86702459723459
H1FNT,DAP3,0.956323636764591
H1FNT,MRPL1,0.981908209368908
H1FNT,MRPL39,0.859526246355282
H1FNT,DHX57,0.992768529743494
H1FNT,LARP1,0.782610613478662
H1FNT,LARP1B,0.952139208055662
H1FNT,FARS2,0.785713978593567
H1FNT,NOL10,0.966314938032076
H1FNT,LBR,0.816530788425212
H1FNT,PRDM15,0.982514902459704
H1FNT,MRPL22,0.947206649374819
H1FNT,MRPS31,0.8879078720552
H1FNT,MRPS5,0.922018889568437
H1FNT,MRPS7,0.970593591921024
H1FNT,MRPL37,0.793753712579204
H1FNT,GNL2,0.847624260552754
H1FNT,RPL36AL,0.992167291205664
H1FNT,SPATS2L,0.999837101513694
H1FNT,MRPL10,0.924556772940765
H1FNT,ZNF777,0.953175159180656
H1FNT,MRPL24,0.969020336286659
H1FNT,CTCF,0.784651374634218
H1FNT,MRPL49,0.943855438770937
H1FNT,MTERFD1,0.925956411963371
H1FNT,MRPS15,0.804374519341558
H1FNT,RPS15,0.90993315467979
H1FNT,MRPL44,0.955054322289189
H1FNT,MRPS25,0.963358287122941
H1FNT,MRPL50,0.973107750939142
H1FNT,MRPL38,0.995980921812472
H1FNT,NOC4L,0.954902767261223
H1FNT,KRR1,0.976977438549035
H1FNT,BRIX1,0.914343511647435
H1FNT,RPL17,0.854932947862073
H1FNT,ZNF668,0.840235964434387
H1FNT,MRPS33,0.798020674147709
H1FNT,MRPL27,0.993690640279813
H1FNT,MRPS11,0.893744720973412
H1FNT,MRPL47,0.989590272025641
H1FNT,MRPL28,0.996923941679559
H1FNT,MRPL16,0.990932222447998
H1FNT,MRPS24,0.982948831856007
H1FNT,ZBTB11,0.991101188622367
H1FNT,ZNF646,0.997779958955769
H1FNT,DHX37,0.783605443572972
H1FNT,MRPS35,0.965665291399912
H1FNT,PRDM10,0.938629531525547
H1FNT,MRPL4,0.96914456103128
H1FNT,MRPL19,0.95854341892041
H1FNT,GSG2,0.76565719554904
H1FNT,ICT1,0.998453735540857
H1FNT,MRPL2,0.980070768346172
H1FNT,MRPL21,0.959724452801182
H1FNT,MRPL13,0.991428856094702
H1FNT,MRPL17,0.980566404117617
H1FNT,PURB,0.942580250138114
H1FNT,AATF,0.760622817830537
H1FNT,MRPL33,0.755919683820242
H1FNT,GADD45GIP1,0.998985710652068
H1FNT,NOL12,0.767287016299175
H1FNT,MRPL35,0.893978162326925
H1FNT,SPATS2,0.999999377884974
H1FNT,MRPL15,0.989575848019276
H1FNT,MRPL30,0.999618220731628
H1FNT,MRPS28,0.985186278319007
H1FNT,MRPL55,0.897572468232286
H1FNT,MRPS30,0.994195421327911
H1FNT,ZNF22,0.957531145450998
H1FNT,MRPL20,0.870906545510068
H1FNT,TOE1,0.906941615805825
H1FNT,MRPS18A,0.84143073942065
H1FNT,MRPL42,0.886153497388177
H1FNT,MRPL18,0.821091606772705
H1FNT,NSUN4,0.965804870624371
H1FNT,E4F1,0.760293172679433
H1FNT,MRPS18C,0.947376862398717
H1FNT,MRP63,0.98436208059868
H1FNT,MRPL34,0.862059023378035
H1FNT,MRPS21,0.930504859044343
H1FNT,MRPL52,0.997987575300855
H1FNT,MRPL51,0.832478172884186
C11orf48,NADSYN1,0.752601893415975
C11orf48,OBSL1,0.983449722881033
C11orf48,FBXO11,0.99993778362176
C11orf48,CTU2,0.991916516820119
C11orf48,CTU1,0.91379686033048
C11orf48,AURKA,0.996285018858599
C11orf48,FNTB,0.968485230912237
C11orf48,STRADA,0.99060448865326
HOXD4,ACTBL2,0.83861406633161
HOXD4,ANKHD1,0.992675533979526
HOXD4,ANKRD17,0.872174171672044
HUS1B,PCDH7,0.791061324908012
HUS1B,ZFP161,0.999999467938075
HUS1B,RAD9A,0.999999870324498
HUS1B,PSME3,0.88819713941753
HUS1B,RAD1,0.999999984153036
HUS1B,FAM192A,0.959122398355882
HUS1B,DNLZ,0.848072582872582
ICMT,STXBP3,0.762177517668152
ICMT,RELL1,0.999999994306811
ICMT,GCA,0.990910794927815
ICMT,PCCA,0.955254230304919
ICMT,OXSR1,0.869843831541319
ICMT,RAD51L3,0.983564839225272
IGFBP1,ZNF696,0.982330455593503
IGFBP1,ADAMTS1,0.991333024060504
