,target,prey,confidence
26094,ESPL1,EFTUD1,B-
26095,ESPL1,HEATR2,B-
26096,ESPL1,C6orf150;MB21D1,B-
26097,ESPL1,DOT1L,B-
26098,ESPL1,MMS19,A
26099,ESPL1,TRIM56,B-
26100,ESPL1,CEP44,A-
26101,ESPL1,NMNAT1,B-
26102,ESPL1,RNMTL1,B-
26103,ESPL1,ATP13A2,B-
26104,ESPL1,ARHGEF12,B-
26105,TM9SF4,SIRT6,B-
26106,TM9SF4,MKRN2,A
26107,TM9SF4,RIOK3,B-
26108,TM9SF4,CDCA7L,B-
26109,TM9SF4,FCF1,B
26110,TM9SF4,SCAMP3,B-
26111,TM9SF4,SLC25A12,B-
26112,TM9SF4,ATP5H,A
26113,TM9SF4,PHF14,B
26114,TM9SF4,RPN2,B-
26115,TM9SF4,S100A6,A
26116,TM9SF4,H2AFV;H2AFZ,B-
26117,TM9SF4,HIST1H1B,B
26118,TM9SF4,KDM5A,A
26119,TM9SF4,CALD1,B
26120,TM9SF4,OASL,B-
26121,TM9SF4,ZNF800,B-
26122,TM9SF4,ABCF2,B-
26123,TM9SF4,ZC3H15,A
26124,TM9SF4,H1FX,B
26125,TM9SF4,TM9SF4,A+
26126,TM9SF4,RNF170,B-
26127,TM9SF4,NSMCE2,B
26128,TM9SF4,CEP44,A
26129,TM9SF4,RPAP3,A
26130,TM9SF4,SP140L,B
26131,TM9SF4,SACM1L,A
26132,TM9SF4,TMEM161A,B-
26133,TM9SF4,ITSN2,B-
26134,FBXO31,MRPS27,B-
26135,FBXO31,STX3,B-
26136,FBXO31,FAM58A;FAM58BP,B-
26137,FBXO31,EFR3A,B-
26138,FBXO31,PDLIM1,A-
26139,FBXO31,CUL1,B
26140,FBXO31,QSER1,B-
26141,FBXO31,C18orf21,B-
26142,FBXO31,EDRF1,B-
26143,FBXO31,FBXO31,A+
26144,FBXO31,ZCCHC9,B-
26145,FBXO31,DNAJC19,B-
26146,RFWD3,CANX,B
26147,RFWD3,MBNL1,B
26148,RFWD3,PFDN1,A+
26149,RFWD3,ATP6V0D1,B
26150,RFWD3,HSPD1,A-
26151,RFWD3,HSP90B1,A
26152,RFWD3,TCP1,A
26153,RFWD3,CCT6A,A
26154,RFWD3,CCT5,A
26155,RFWD3,CCT3,A
26156,RFWD3,CCT8,A
26157,RFWD3,CCT4,A
26158,RFWD3,CCT2,A
26159,RFWD3,RFWD3,A+
26160,RFWD3,GLG1,A+
26161,RFWD3,CCT7,A
26162,RFWD3,LYAR,B-
26163,RFWD3,PFDN2,A+
26164,RFWD3,HYOU1,A+
26165,FAM178A,FAM178A,A+
26166,FAM178A,GCFC2,B
26167,FAM178A,ITGA1,B-
26168,FAM178A,ANKRD32,A+
26169,FAM178A,RAD18,A+
26170,PPP1CC,CORO1C,B+
26171,PPP1CC,APOBEC3B,A+
26172,PPP1CC,RAI14,C
26173,PPP1CC,PPHLN1,B-
26174,PPP1CC,ILF3,C
26175,PPP1CC,CLIC1,B+
26176,PPP1CC,DDX3X;DDX3Y,B+
26177,PPP1CC,MYO1B,C
26178,PPP1CC,URI1,A-
26179,PPP1CC,SVIL,B+
26180,PPP1CC,AP2A1,B+
26181,PPP1CC,TPM3,B+
26182,PPP1CC,CPM,B+
26183,PPP1CC,HNRNPA2B1,B+
26184,PPP1CC,CALML3,C
26185,PPP1CC,HNRNPH3,B+
26186,PPP1CC,PPP1CC,A+
26187,PPP1CC,RBMX,B-
26188,PPP1CC,PPP1R2;PPP1R2P3,A-
26189,PPP1CC,CAPZB,C
26190,PPP1CC,YLPM1,A+
26191,PPP1CC,PPP1CA,A+
26192,PPP1CC,ACTG1,B+
26193,PPP1CC,TPM4,C
26194,PPP1CC,PPP1R8,A
26195,PPP1CC,FLII,A+
26196,PPP1CC,SAFB2,A
26197,PPP1CC,ZNF638,B-
26198,PPP1CC,INF2,B+
26199,PPP1CC,ZNF326,B
26200,PPP1CC,RIF1,A-
26201,PPP1CC,LMTK2,B-
26202,PPP1CC,RBM12B,A-
26203,PPP1CC,RBMXL1,B-
26204,PPP1CC,DKFZp434B156;WDR92,A-
26205,PPP1CC,PPP1R10,A
26206,PPP1CC,PPP1R9B,A
26207,PPP1CC,NCOA5,A
26208,PPP1CC,PDRG1,A-
26209,PPP1CC,PIH1D1,A
26210,PPP1CC,LIMA1,B+
26212,PPP1CC,PFDN2,A-
26213,PPP1CC,PNMA3,A+
26214,FIGNL1,CALD1,B-
26215,FIGNL1,FIGNL1,A+
26216,FIGNL1,THAP11,B-
26217,FIGNL1,TSC22D3,A-
26218,FIGNL1,TDRD3,B-
26219,FIGNL1,C1orf112,C
26220,CCDC93,DSCR3,A+
26221,CCDC93,ZIC4,B
26222,CCDC93,FXR1,A
26223,CCDC93,LTN1,B
26224,CCDC93,CCDC22,A+
26225,CCDC93,HNRNPC,B
26226,CCDC93,PSMC3,B
26227,CCDC93,GOLGB1,B
26228,CCDC93,PDK1,B-
26229,CCDC93,CCDC93,A+
26230,CCDC93,C16orf62,A+
26231,CCDC93,COMMD6,A+
26232,CCDC93,COMMD7,A+
26233,CCDC93,COMMD2,A+
26234,CCDC93,COMMD1,A+
26235,CCDC93,CPSF7,B-
26236,CCDC93,FAM45A,A
26237,CCDC93,COMMD5,A+
26238,CCDC93,DHX36,B-
26239,CCDC93,TMEM248,B
26240,CCDC93,COMMD8,A+
26241,CCDC93,COMMD9,A+
26242,CCDC93,COMMD3,A+
26243,CCDC93,VPS29,A+
26244,CCDC93,COMMD10,A+
26245,HNRNPH2,APOBEC3B,A
26246,HNRNPH2,PLOD1,A+
26247,HNRNPH2,PLOD2,A
26248,HNRNPH2,SYNCRIP,B-
26249,HNRNPH2,PLOD3,A
26250,HNRNPH2,HNRNPA2B1,A
26251,HNRNPH2,HNRNPH3,A
26252,HNRNPH2,PYCR1,B-
26253,HNRNPH2,RBMX,B
26254,HNRNPH2,PRCP,B-
26255,HNRNPH2,HNRNPA3,B+
26256,HNRNPH2,HNRNPM,A+
26257,HNRNPH2,HNRNPF,B+
26258,HNRNPH2,HNRNPH2,A+
26259,HNRNPH2,HNRNPK,A+
26260,HNRNPH2,TARDBP,B+
26261,HNRNPH2,HNRNPA0,B-
26262,HNRNPH2,TNK1,B
26263,HNRNPH2,HNRNPD,B-
26264,HNRNPH2,FASTK,A+
26265,HNRNPH2,hCG_2044799;HNRNPUL2,B+
26266,HNRNPH2,QSER1,B-
26267,HNRNPH2,EPC2,A+
26268,HNRNPH2,RUSC1,B-
26269,HNRNPH2,PKN3,A
26270,HNRNPH2,RBM12B,B
26271,HNRNPH2,DDX1,B-
26272,HNRNPH2,LYST,B-
26273,HNRNPH2,NUDT16L1,A+
26274,HNRNPH2,MAK16,B-
26275,HNRNPH2,MOV10,B-
26276,HNRNPH2,ZSWIM5;ZSWIM6,A-
26277,HNRNPH2,FAM120A,A+
26278,DAP3,MBNL1,B
26279,DAP3,POC1A,B
26280,DAP3,CSNK1D;CSNK1E,B-
26281,DAP3,AP3D1,B
26282,DAP3,COL4A5,B
26283,DAP3,PYCR1,B+
26284,DAP3,DAP3,B+
26285,DAP3,MRPS11,A
26286,DAP3,LYST,B
26287,GTF2H5,HARS2,B
26288,GTF2H5,ITPR1,B-
26289,GTF2H5,GTF2H3,A+
26290,GTF2H5,RNF40,B-
26291,GTF2H5,ERCC2,A+
26292,GTF2H5,ERCC3,A+
26293,GTF2H5,ERCC5,A
26294,GTF2H5,GTF2H1,A+
26295,GTF2H5,PPP1R2;PPP1R2P3,B-
26296,GTF2H5,CDK7,A+
26297,GTF2H5,CCNH,A+
26298,GTF2H5,MNAT1,A+
26299,GTF2H5,NUP98,B-
26300,GTF2H5,GTF2H2,A+
26301,GTF2H5,GTF2H5,A+
26302,GTF2H5,GTF2H4,A+
26303,GTF2H5,CDCA3,B-
26304,CDC23,VWA8,B+
26305,CDC23,OSBPL5,B
26306,CDC23,ZFX;ZFY,A
26307,CDC23,REPIN1,B
26309,CDC23,VKORC1,B-
26312,CDC23,URB1,B
26313,CDC23,BUB1B,B
26314,CDC23,ZBTB48,B-
26315,CDC23,FBL,B-
26317,CDC23,RPP38,B-
26320,CDC23,EDRF1,B-
26322,CDC23,PYCR2,B
26324,CDC23,FAM111A,B
26327,CDC23,COPS7A,B
26333,CDC23,YEATS2,A+
26336,LTN1,TAP1,B-
26337,LTN1,KIF18B,A
26338,LTN1,LTN1,A+
26339,LTN1,KIF2A,A
26340,LTN1,TET3,B-
26341,LTN1,HPX,A
26342,LTN1,SP100,B
26343,LTN1,FEN1,B-
26344,LTN1,NPAT,B-
26345,LTN1,PLD3,B
26346,LTN1,CEP97,A
26347,LTN1,PNPT1,A+
26348,LTN1,ILKAP,B-
26349,LTN1,CLSPN,A-
26350,LTN1,DHCR7,B-
26351,LTN1,CHMP2B,B-
26352,LTN1,CTDP1,B-
26353,KIAA1430,CSNK2A1,A
26354,KIAA1430,ANAPC4,A+
26355,KIAA1430,CDC27,A+
26356,KIAA1430,TPM1,B
26357,KIAA1430,ARPC3,B
26358,KIAA1430,SVIL,B
26359,KIAA1430,AP2A1,A
26360,KIAA1430,CLTA,B-
26361,KIAA1430,SLC25A4,B
26362,KIAA1430,CSNK2A2,A
26363,KIAA1430,HMGB2,B-
26364,KIAA1430,NEK2,A+
26365,KIAA1430,TPM4,B
26366,KIAA1430,SORD,A+
26367,KIAA1430,CDC16,A+
26368,KIAA1430,FLII,A
26369,KIAA1430,INF2,B
26370,KIAA1430,BEND3,A+
26371,KIAA1430,PTRF,B-
26372,KIAA1430,PKN3,B-
26373,KIAA1430,CRTC3,B
26374,KIAA1430,CDKN2A,B
26375,KIAA1430,PRKCDBP,B-
26376,KIAA1430,ANAPC16,A+
26377,KIAA1430,ANAPC1,A+
26378,KIAA1430,KIAA1430,A+
26379,KIAA1430,CDC23,A+
26380,KIAA1430,ANAPC7,A+
26381,KIAA1430,ANAPC5,A+
26382,KIAA1430,ANAPC10,B+
26383,PARG,GIGYF2,B-
26384,PARG,PCNA,A
26385,PARG,PARG,A+
26386,PCDH1,ABCA2,B-
26387,PCDH1,DBI,A
26388,PCDH1,SSFA2,B-
26390,PCDH1,CWF19L2,B-
26391,PCDH1,TRIB1,B-
26392,PCDH1,ZNFX1,B-
26393,PCDH1,GTF3C3,B
26394,FGFR1OP2,PHF15,B
26395,FGFR1OP2,STK24,A+
26396,FGFR1OP2,MST4,A+
26397,FGFR1OP2,STOM,B
26398,FGFR1OP2,CAV1,A
26399,FGFR1OP2,MAP4K4,B
26400,FGFR1OP2,STRN4,A+
26401,FGFR1OP2,STRN3,A+
26402,FGFR1OP2,SLMAP,A+
26403,FGFR1OP2,CCDC41,B
26404,FGFR1OP2,SURF4,B-
26405,FGFR1OP2,STRN,A+
26406,FGFR1OP2,VDAC1,B-
26407,FGFR1OP2,NDUFS1,B-
26408,FGFR1OP2,PPP2R1A,A+
26409,FGFR1OP2,PPP2R1B,A+
26410,FGFR1OP2,PHB,A-
26411,FGFR1OP2,CCT8,A-
26412,FGFR1OP2,CCT4,B-
26413,FGFR1OP2,ELL,A+
26414,FGFR1OP2,PPP2CA,A+
26419,FGFR1OP2,RASIP1,B
26420,FGFR1OP2,FAM40A,A+
26421,FGFR1OP2,NARG2,A
26422,FGFR1OP2,ALYREF,B
26423,FGFR1OP2,GANC,A
26424,FGFR1OP2,PRKCDBP,A
26425,FGFR1OP2,PHB2,A
26426,FGFR1OP2,SIKE1,A+
26427,FGFR1OP2,PDCD10,A+
26428,FGFR1OP2,FGFR1OP2,A+
26430,FGFR1OP2,FAM40B,A+
26431,FGFR1OP2,KIAA0947,A
26432,FGFR1OP2,MOB4,A+
26433,NSMAF,DOCK8,B-
26434,NSMAF,FBXL19,B
26435,NSMAF,DKFZp781H1755;EPB41L2,B-
26436,NSMAF,TCP1,A
26437,NSMAF,CCT6A,A
26438,NSMAF,CCT5,A+
26439,NSMAF,CCT3,A
26440,NSMAF,CCT8,A
26441,NSMAF,CCT4,A
26442,NSMAF,CCT2,A+
26443,NSMAF,NSMAF,A+
26444,NSMAF,CCT7,A+
26445,NSMAF,PFDN2,A
26446,SIKE1,BTD,A
26447,SIKE1,STK24,B
26448,SIKE1,STRN4,A+
26449,SIKE1,SLMAP,C
26450,SIKE1,ICT1,B-
26451,SIKE1,STRN,A+
26452,SIKE1,PPP2R1A,A+
26453,SIKE1,PPP2R1B,B+
26454,SIKE1,ELL,A+
26455,SIKE1,PPP2CA,A+
26456,SIKE1,STRN3,A+
26458,SIKE1,SLMAP,A+
26459,SIKE1,RASIP1,B-
26460,SIKE1,FAM40A,A+
26461,SIKE1,NARG2,A+
26462,SIKE1,AGGF1,B-
26463,SIKE1,TTC1,B-
26464,SIKE1,SIKE1,A+
26465,SIKE1,ASH1L,B-
26466,SIKE1,FGFR1OP2,A+
26467,SIKE1,FAM40B,B+
26468,SIKE1,MOB4,A+
26469,CCND1,BTD,B
26470,CCND1,REV3L,A-
26471,CCND1,SLC25A5,B-
26472,CCND1,CDK1,B
26473,CCND1,ATP2B1,B
26474,CCND1,CCND1,A+
26475,CCND1,CDKN2A,A+
26476,CCND1,CDKN1B,C
26477,CDK4,CCND3,A
26478,CDK4,CDK4,A+
26479,CDK4,CDKN2A,A+
26480,CDK4,CDKN2B,A+
26481,CDK4,SMTN,B
26482,CDK4,CDK13,A
26483,CDK4,ZC3H14,B-
26484,CDK4,ASPM,B-
26485,CDK4,NUP133,B-
26486,CDK4,SORBS1,B-
26487,CDK4,TMEM126A,B-
26488,CDK4,ZNFX1,B-
26489,KDR,AAR2;C20orf4,B-
26490,KDR,NCOA4,B-
26491,KDR,ZSCAN21,B-
26492,KDR,GATC,B-
26493,KDR,KDR,A+
26494,KDR,YWHAG,B-
26495,KDR,ZCCHC6,B-
26496,KDR,CARKD,B-
26497,KDR,PALLD,B-
26498,SUPT5H,POLR2B,A+
26499,SUPT5H,POLR2H,B-
26500,SUPT5H,POC1A,B-
26501,SUPT5H,SUPT5H,A+
26502,SUPT5H,POLR2D,A+
26503,SUPT5H,WIPF1,B-
26504,SUPT5H,MED14,A-
26505,SUPT5H,POLR2C,A+
26506,SUPT5H,POLR2E,A-
26507,SUPT5H,POLR2A,A+
26508,SUPT5H,POLR2I,A+
26509,SUPT5H,POLR2J;POLR2J1;POLR2J2;POLR2J3,A+
26510,SUPT5H,POLR2G,A+
26511,SUPT5H,POLR2L,B-
26512,SUPT5H,SUPT4H1,A+
26513,SUPT5H,NOLC1,B-
26514,SUPT5H,RPRD2,A+
26515,SUPT5H,PHF17,B
26516,SUPT5H,CDC73,A
26517,SUPT5H,SUPT6H,A+
26518,SUPT5H,MCM10,B
26519,SUPT5H,SETX,A
26520,SUPT5H,PAF1,A+
26521,SUPT5H,RNF214,A
26522,SUPT5H,LEO1,A+
26523,SUPT5H,SYNE2,B
26524,SUPT5H,PHF3,B
26525,SUPT5H,IWS1,A+
26526,SUPT5H,WDR61,B+
26527,SUPT5H,RPRD1B,A-
26528,TMEM248,KIF21B,B-
26529,TMEM248,ASTE1,B-
26530,TMEM248,ROBO2,B-
26531,TMEM248,TAF1,B-
26532,TMEM248,UBFD1,B-
26533,TMEM248,RRM2,B-
26534,TMEM248,ABCA2,B-
26535,TMEM248,UQCRQ,B-
26536,TMEM248,SSH3,B-
26537,TMEM248,TMEM248,A+
26538,LLGL1,STX3,B
26539,LLGL1,ALDH1B1,B-
26540,LLGL1,PRKCI,A+
26541,LLGL1,HTT,B-
26542,LLGL1,COPB1,B-
26543,LLGL1,LLGL1,A+
26544,LLGL1,SERPINB12,B-
26545,LLGL1,TRIB1,A
26546,LLGL1,PARD6B,A+
26547,LLGL1,TIMM13,A+
26548,BAG3,DOCK8,B-
26549,BAG3,BAG3,A+
26550,BAG3,HTT,B-
26551,BAG3,PNISR,B-
26552,BAG3,PANX1,B-
26553,BAG3,TMEM126A,A-
26554,BAG3,ENOPH1,B-
26555,BAG3,HSPB8,A+
26556,RASSF8,TCOF1,B-
26557,RASSF8,TP53BP2,A+
26558,RASSF8,RAB11FIP1,B-
26559,RASSF8,RASSF8,A+
26560,RASSF8,PARD3,A+
26561,RASSF8,TRIB1,A-
26562,RASSF8,TBC1D24,A-
26563,STK17B,WBP11,B-
26564,STK17B,SCAMP3,B-
26565,STK17B,STK17B,A+
26566,STK17B,SLC2A1,B-
26567,STK17B,UBAC2,B-
26568,STK17B,ATXN2L,B-
26569,STK17B,FAF2,A-
26570,TMEM248,PKD2,A-
26571,TMEM248,PZP,A-
26572,TMEM248,KIAA1009,B-
26573,TMEM248,BCL7B,B-
26575,TMEM248,VPS4A,B-
26576,TMEM248,AUP1,B-
26577,LAMB3,STX3,B-
26578,LAMB3,ICT1,B
26579,LAMB3,ABCA2,B
26580,LAMB3,MED14,B-
26581,LAMB3,BAG2,B
26582,LAMB3,HSPD1,A
26583,LAMB3,TOP1,B-
26584,LAMB3,CKMT1A;CKMT1B,A
26585,LAMB3,LAMA1,A
26586,LAMB3,U2AF2,B-
26587,LAMB3,LGALS3BP,B
26588,LAMB3,LAMB3,A+
26589,LAMB3,SLC25A25,A+
26590,LAMB3,TMTC3,A+
26591,LAMB3,SNRNP27,B-
26592,LAMB3,SFXN3,B-
26593,LAMB3,TIMMDC1,B-
26594,LAMB3,ATXN10,B-
26595,BAG3,TNK2,A-
26597,BAG3,MAP3K4,B-
26598,BAG3,SCAMP3,B
26599,BAG3,TET3,B-
26600,BAG3,NDUFB4,B
26602,BAG3,HSPB1,A+
26603,BAG3,HSPA1A;HSPA1B,A
26604,BAG3,HSPA8,A
26605,BAG3,SLC25A6,B-
26606,BAG3,LAMA1,B
26607,BAG3,LIFR,B-
26608,BAG3,PLXNA3,B
26609,BAG3,SF3B2,B-
26610,BAG3,KEAP1,B-
26611,BAG3,MLF2,B
26612,BAG3,HERC4,B-
26613,BAG3,KIAA1009,B-
26614,BAG3,RASIP1,B-
26615,BAG3,FAM111B,B-
26616,BAG3,SYNPO,A
26617,BAG3,UBAC2,B-
26618,BAG3,NEK9,B-
26619,BAG3,ARPC1A,A-
26620,BAG3,TTC1,B-
26621,BAG3,OSMR,B
26623,BAG3,STUB1,B-
26624,RASSF8,POLR2H,B-
26625,RASSF8,PARP10,A-
26628,RASSF8,APPBP2,A-
26629,RASSF8,NLN,B-
26630,RASSF8,SETD2,B-
26631,TRIM26,C11orf30;EMSY,A-
26632,TRIM26,ARFGAP3,A-
26633,TRIM26,METTL8,A-
26634,TRIM26,CASK,B-
26635,TRIM26,CHERP,B-
26636,TRIM26,TOP1,B-
26637,TRIM26,TRIM26,A+
26638,TRIM26,KIAA1009,B-
26639,TRIM26,PHF10,B
26640,TRIM26,MTCH1,B+
26641,STK17B,REV3L,A-
26643,STK17B,TOX4,B-
26644,STK17B,TRIB1,A
26645,STK17B,MDN1,B-
26646,TBC1D16,CTSC,B-
26647,TBC1D16,TTLL6,B-
26648,TBC1D16,TBC1D16,B+
26649,TBC1D16,SYNE2,B-
26650,TBC1D16,TIMELESS,B-
26651,DNAJC7,GNAS,B-
26652,DNAJC7,HSPA8,B
26653,DNAJC7,POLR2B,A-
26654,DNAJC7,RNF5,A+
26655,DNAJC7,IFT122,B
26656,DNAJC7,KIAA0100,A+
26657,DNAJC7,CPS1,B-
26658,DNAJC7,PFAS,A
26659,DNAJC7,OFD1,B
26660,DNAJC7,SVIL,A
26661,DNAJC7,BAG2,A
26662,DNAJC7,HSPA1A;HSPA1B,A
26663,DNAJC7,HSP90AB1,B-
26664,DNAJC7,CLTA,B-
26665,DNAJC7,HSPA8,A
26666,DNAJC7,GART,B-
26667,DNAJC7,LAMA1,A
26668,DNAJC7,DNAJB1,A+
26669,DNAJC7,CAD,A-
26670,DNAJC7,STIP1,A
26671,DNAJC7,EIF2S3;EIF2S3L,B-
26672,DNAJC7,FASN,B-
26673,DNAJC7,CCT3,B-
26674,DNAJC7,HSPA2,B-
26675,DNAJC7,PRKDC,B-
26676,DNAJC7,CLTC,B-
26677,DNAJC7,TRIM32,A+
26678,DNAJC7,CLINT1,A
26679,DNAJC7,HERC4,B
26680,DNAJC7,VPS13C,A+
26681,DNAJC7,VPS13B,B+
26682,DNAJC7,C19orf21,B-
26683,DNAJC7,SYNPO,B-
26684,DNAJC7,TDRD9,A+
26685,DNAJC7,VPS13A,A
26686,DNAJC7,DNAJC7,A+
26687,DNAJC7,DNAJB4,A+
26688,DNAJC7,STUB1,A+
26689,DNAJC7,MAU2,B
26690,C1orf112,ALDH3A2,B
26691,C1orf112,DENND4C,B+
26692,C1orf112,FIGNL1,A+
26693,C1orf112,C12orf23,B
26694,C1orf112,C5orf30,A
26695,C1orf112,SPATA5L1,B-
26696,C1orf112,C1orf112,A+
26697,C1orf112,TSSC4,B
26698,TGS1,EFCAB5,B-
26699,TGS1,ASTE1,B
26700,TGS1,COBLL1,B-
26701,TGS1,DNAJA2,B-
26702,TGS1,PROSC,B-
26703,TGS1,NDUFA3,A
26704,TGS1,HEXB,B-
26705,TGS1,ETFA,B-
26706,TGS1,SNRPB,B-
26707,TGS1,LIG1,B-
26708,TGS1,MRPS35,B-
26709,TGS1,LSM11,A-
26710,TGS1,ACAP2,B-
26711,TGS1,DENND4C,A-
26712,TGS1,CCDC84,B-
26713,TGS1,SLC38A2,B
26714,TGS1,TGS1,A+
26715,TGS1,OSBPL10,A+
26716,TGS1,MRPL47,B-
26717,TGS1,DPM3,B-
26718,TGS1,SPAST,B-
26719,TGS1,SEPT10,A
26720,TGS1,RSRC1,B-
26721,TGS1,ZZEF1,B
26722,TGS1,ERCC5,B-
26723,TGS1,LSM11,B-
26724,TGS1,MYBPH,A-
26725,TGS1,SCRIB,B
26726,TGS1,SEPT2,A-
26727,TGS1,SEPT7,A
26728,TGS1,CRY1,B-
26729,TGS1,ZMYM1,B-
26730,TGS1,LSM10,A-
26732,TGS1,SORBS1,B-
26733,TGS1,DNAJB4,B-
26734,TGS1,MAGED2,B-
26735,TGS1,SSX2IP,B-
26736,TGS1,AFG3L2,B-
26737,METTL3,ROBO2,A+
26738,METTL3,WTAP,B+
26739,METTL3,METTL3,A+
26740,METTL3,RBM15B,B+
26741,METTL3,PPHLN1,B
26742,METTL3,METTL14,A+
26743,METTL3,SEL1L,B-
26744,BECN1,TCOF1,B-
26745,BECN1,KIAA0226,A+
26746,BECN1,LSM3,B-
26747,BECN1,BECN1,A+
26748,BECN1,ATG14,A+
26749,BECN1,PIK3C3,A+
26750,BECN1,NGDN,B-
26751,BECN1,NRBF2,A+
26752,BECN1,TRIB1,B
26753,BECN1,PIK3R4,A+
26754,BECN1,MDN1,B
26755,BECN1,UVRAG,A+
26756,CAPN1,CAST,A+
26757,CAPN1,ANKRD17,B
26758,CAPN1,CAPNS1,A+
26759,CAPN1,CAPN1,A+
26760,CAPN1,POLA2,A+
26761,CAPN1,COG1,B
26762,CAPN1,CARS2,B
26763,WRAP53,STK24,B
26764,WRAP53,DKC1,B
26765,WRAP53,TCP1,B-
26766,WRAP53,CCT6A,B-
26767,WRAP53,CCT5,A-
26768,WRAP53,CCT3,A-
26769,WRAP53,CCT8,A-
26770,WRAP53,CCT4,A-
26771,WRAP53,NDUFV3,B-
26772,WRAP53,CCT2,A-
26773,WRAP53,MYBPH,A+
26774,WRAP53,ZFHX3,B
26775,WRAP53,PRPF38B,B
26776,WRAP53,MRPL14,B+
26777,WRAP53,CCT7,A-
26778,WRAP53,WRAP53,A+
26779,WRAP53,GAR1,A
26780,PMS2,FAN1,A+
26781,PMS2,ABCA2,B-
26782,PMS2,FYN,B
26783,PMS2,MLH1,A+
26784,PMS2,PMS2,A+
26785,PMS2,BRIP1,A+
26786,PMS2,ZNRD1,B-
26787,WASH3P,KIAA0922,A+
26788,WASH3P,WASH3P,A+
26789,WASH3P,COX7A2,A+
26790,WASH3P,CCDC53,A+
26792,WASH3P,BRK1,A+
26793,WASH3P,HYI,B-
26794,WASH3P,GATC,B-
26795,WASH3P,DKFZp781H1755;EPB41L2,B-
26796,WASH3P,SLC25A20,B
26797,WASH3P,COL4A5,B
26798,WASH3P,CAPZA2,A
26799,WASH3P,CAPZB,A
26800,WASH3P,CAPZA1,A
26801,WASH3P,SNX16,A+
26802,WASH3P,LACTB,B-
26803,WASH3P,KIAA0196,A+
26804,WASH3P,SS18,B-
26805,WASH3P,KIAA1033,A+
26806,WASH3P,FKBP15,A+
26807,WASH3P,FAM21A,A+
26808,WASH3P,SRCAP,B-
26809,WASH3P,CCDC102A,A+
26810,WASH3P,SDCCAG3,A+
26811,WASH3P,PNN,B-
26812,WASH3P,FAM21C,A+
26813,WASH3P,TSSC4,B-
26814,LRPPRC,HSPA8,B-
26815,LRPPRC,STK24,B
26816,LRPPRC,EDEM3,A+
26817,LRPPRC,SLIRP,A+
26818,LRPPRC,ICT1,B-
26819,LRPPRC,SCO1,A
26820,LRPPRC,ERCC5,B-
26821,LRPPRC,LONP1,B
26822,LRPPRC,ETFB,B
26823,LRPPRC,FEN1,B-
26824,LRPPRC,LRPPRC,A+
26825,LRPPRC,CENPE,B-
26826,LRPPRC,ITPR3,B-
26827,LRPPRC,ZC3H14,B-
26828,LRPPRC,MTHFD1L,B-
26829,LRPPRC,SPC25,B-
26830,LRPPRC,TIMMDC1,B
26831,LRPPRC,EIF2AK4,B-
26832,TRIM29,CHCHD3,B-
26833,TRIM29,SYNE1,B-
26834,TRIM29,DCTN1;DKFZp686E0752,B-
26835,TRIM29,TUBB,B-
26836,TRIM29,SEC16A,B-
26837,TRIM29,CLTA,B-
26838,TRIM29,TRIM27,B-
26839,TRIM29,CAD,A
26840,TRIM29,TRIM29,A+
26841,TRIM29,PKN3,B
26842,TRIM29,ACTL8,B
26843,TRIM29,SACS,B-
26844,TRIM29,KLHL13,A+
26845,GBAS,WBP11,B-
26846,GBAS,GBAS,A+
26847,GBAS,HSPD1,B
26848,GBAS,NIPSNAP1,B+
26849,GBAS,SF3B5,B-
26850,DCTD,DCTD,A+
26851,DCTD,NGRN,A+
26853,ARRB2,ANKRD11,B-
26854,ARRB2,SYNE2,B-
26855,CD44,CD44,A+
26856,CD44,PHRF1,B-
26857,CD44,CHERP,B-
26858,CD44,SQSTM1,B
26859,CD44,CDC73,B-
26860,CD44,AIM1,B-
26861,MND1,IK,B-
26862,MND1,MND1,A+
26863,MND1,PSMC3IP,A+
26864,ASF1A,CDAN1,A
26865,ASF1A,HAT1,A+
26866,ASF1A,SPTBN2,B-
26867,ASF1A,CENPB,B-
26868,ASF1A,NASP,A+
26869,ASF1A,COPB1,B-
26870,ASF1A,HIRA,A+
26871,ASF1A,PPP1CA,A-
26872,ASF1A,PPP1CB,B-
26873,ASF1A,RBBP4,A-
26874,ASF1A,RBBP7,A-
26875,ASF1A,RIF1,A
26876,ASF1A,UBN2,A+
26877,ASF1A,TLK2,A-
26878,ASF1A,ANKLE2,A-
26879,ASF1A,CDAN1,A+
26880,ASF1A,ARFGAP2,A-
26881,ASF1A,IPO4,A
26882,ASF1A,UBN1,A+
26883,ASF1A,ASF1B,A
26884,ASF1A,ASF1A,A+
26885,ASF1A,C15orf41,A+
26886,ASF1A,CABIN1,A+
26887,GSK3A,CTNNB1,B+
26888,GSK3A,AXIN1,A+
26889,GSK3A,CTNNA1,B
26890,GSK3A,GSK3A,A+
26891,GSK3A,MDN1,B-
26892,GSK3A,POLR3B,B
26893,GSK3A,AIM1,B-
26894,PRPF3,SART3,A
26895,PRPF3,PRPF4,A+
26896,PRPF3,SART1,B+
26897,PRPF3,PRPF3,A+
26898,PRPF3,DNAJC13,B-
26899,PRPF3,H2AFY,B
26900,PRPF3,WBP4,C
26901,PRPF3,PRPF6,A+
26902,PRPF3,PAICS,B-
26903,PRPF3,RFC2,A-
26904,PRPF3,NHP2L1,C+
26905,PRPF3,RPL31,B-
